"noaa","name","year","origin","destination","count"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2012","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2013","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2014","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2015","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2016","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2017","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2018","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2019","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2020","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001018611","VICTORIA GONZALES CS, WA US","2021","GHCND:CA001018611","GHCND:CA001018611","1"
"GHCND:CA001135126","MIDWAY, WA US","1988","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1989","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1990","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1991","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1992","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1993","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1994","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1995","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1996","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1997","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1998","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","1999","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2000","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2001","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2002","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2003","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2004","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2005","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2006","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2007","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2008","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2009","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2010","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2011","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2012","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2013","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2014","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2015","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2016","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2017","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2018","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2019","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2020","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:CA001135126","MIDWAY, WA US","2021","GHCND:CA001135126","GHCND:CA001135126","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","1982","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","1994","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","1995","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","1996","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","1997","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","1998","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","1999","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2000","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2001","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2002","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2003","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2004","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2005","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2006","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2007","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040029","ADIN RANGER STATION, CA US","2008","GHCND:USC00040029","GHCND:USC00040029","1"
"GHCND:USC00040136","ALPINE, CA US","1982","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1983","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1984","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1985","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1986","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1987","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1988","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1989","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1990","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1991","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1992","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1993","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1994","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1995","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1996","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1997","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1998","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","1999","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2000","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2001","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2002","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2003","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2004","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2009","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2010","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2011","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2012","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2013","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2014","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2015","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2016","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2017","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2018","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2019","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2020","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040136","ALPINE, CA US","2021","GHCND:USC00040136","GHCND:USC00040136","1"
"GHCND:USC00040192","ANAHEIM, CA US","1989","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1990","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1991","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1992","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1993","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1994","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1995","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1996","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1997","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1998","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","1999","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2000","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2001","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2002","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2003","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2004","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2005","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2006","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2007","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2008","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2009","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2010","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2011","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2012","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2013","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2014","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2015","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2016","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2017","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2018","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2019","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2020","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040192","ANAHEIM, CA US","2021","GHCND:USC00040192","GHCND:USC00040192","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1982","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1983","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1984","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1985","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1986","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1987","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1988","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1989","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1990","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1991","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1992","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1993","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1994","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1995","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1996","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1997","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1998","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","1999","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2000","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2001","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2002","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2003","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2004","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2005","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2006","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2007","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2008","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2009","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2010","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2011","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2012","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2013","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2014","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2015","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2016","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2017","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2018","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2019","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2020","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040212","ANGWIN PACIFIC UNION COLLEGE, CA US","2021","GHCND:USC00040212","GHCND:USC00040212","1"
"GHCND:USC00040332","ARVIN, CA US","2008","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2009","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2010","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2011","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2012","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2013","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2014","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2015","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2016","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040332","ARVIN, CA US","2017","GHCND:USC00040332","GHCND:USC00040332","1"
"GHCND:USC00040383","AUBURN, CA US","1982","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1983","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1984","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1985","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1986","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1987","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1988","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1989","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1990","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1991","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1992","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1993","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1994","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1995","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1996","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1997","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1998","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","1999","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2000","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2001","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2002","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2003","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2004","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2005","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2006","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2007","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2008","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2009","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2010","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2011","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2012","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2013","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2014","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2015","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040383","AUBURN, CA US","2016","GHCND:USC00040383","GHCND:USC00040383","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","1999","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2000","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2001","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2002","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2003","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2004","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2005","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2006","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2007","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2008","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2009","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2010","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2011","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2012","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2013","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2014","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2015","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2016","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2017","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2018","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2019","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2020","GHCND:USC00040444","GHCND:USC00040444","1"
"GHCND:USC00040444","BAKERSFIELD 5 NW, CA US","2021","GHCND:USC00040444","GHCND:USC00040444","1"
