"noaa","name","year","origin","destination","count"
"GHCND:USC00051121","BURLINGTON, CO","1980","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1981","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1982","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1983","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1984","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1985","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1986","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1987","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1988","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1989","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1990","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1991","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1992","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1993","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1994","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1995","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1996","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1997","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1998","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","1999","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2000","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2001","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2002","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2003","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2004","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2005","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2006","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051121","BURLINGTON, CO","2007","GHCND:USC00051121","GHCND:USC00051121","1"
"GHCND:USC00051186","CABIN CREEK, CO","1983","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1984","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1985","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1986","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1987","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1988","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1989","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1990","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1991","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1992","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1993","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1994","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1995","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1996","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1997","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1998","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","1999","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2000","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2001","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2002","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2003","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2004","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2005","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2006","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051186","CABIN CREEK, CO","2007","GHCND:USC00051186","GHCND:USC00051186","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1989","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1990","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1991","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1992","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1993","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1994","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1995","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1996","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1997","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1998","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","1999","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2000","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2001","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2002","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2003","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2004","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2005","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2006","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051268","CAMPO 7 S, CO","2007","GHCND:USC00051268","GHCND:USC00051268","1"
"GHCND:USC00051294","CANON CITY, CO","1945","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1946","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1947","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1948","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1949","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1950","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1951","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1952","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1953","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1954","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1955","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1956","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1957","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1958","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1959","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1960","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1961","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1962","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1963","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1964","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1965","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1966","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1967","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1968","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1969","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1970","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1971","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1972","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1973","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1974","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1975","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1976","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1977","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1978","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1979","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1980","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1981","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1982","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1983","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1984","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1985","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1986","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1987","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1988","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1989","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1990","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1991","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1992","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1993","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1994","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1995","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1996","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1997","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1998","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","1999","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2000","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2001","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2002","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2003","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2004","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2005","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2006","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051294","CANON CITY, CO","2007","GHCND:USC00051294","GHCND:USC00051294","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1977","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1978","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1979","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1980","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1981","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1982","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1983","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1984","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1985","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1986","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1987","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1988","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1989","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1990","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1991","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1992","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1993","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1994","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1995","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1996","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1997","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1998","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","1999","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2000","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2001","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2002","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2003","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2004","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2005","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2006","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051401","CASTLE ROCK, CO","2007","GHCND:USC00051401","GHCND:USC00051401","1"
"GHCND:USC00051528","CHEESMAN, CO","1945","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1946","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1947","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1948","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1949","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1950","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1951","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1952","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1953","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1954","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1955","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1956","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1957","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1958","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1959","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1960","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1961","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1962","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1963","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1964","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1965","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1966","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1967","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1968","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1969","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1970","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1971","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1972","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1973","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1974","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1975","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1976","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1977","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1978","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1979","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1980","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1981","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1982","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1983","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1984","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1985","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1986","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1987","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1988","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1989","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1990","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1991","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1992","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1993","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1994","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1995","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1996","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1997","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1998","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","1999","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2000","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2001","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2002","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2003","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2004","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2005","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2006","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051528","CHEESMAN, CO","2007","GHCND:USC00051528","GHCND:USC00051528","1"
"GHCND:USC00051609","CIMARRON, CO","1966","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1967","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1968","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1969","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1970","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1971","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1972","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1973","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1974","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1975","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1976","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1977","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1978","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1979","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1980","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1981","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1982","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1983","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1984","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1985","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1986","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1987","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1988","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1989","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1990","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1991","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1992","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1993","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1994","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1995","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1996","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1997","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1998","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","1999","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2000","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2001","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2002","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2003","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2004","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2005","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2006","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051609","CIMARRON, CO","2007","GHCND:USC00051609","GHCND:USC00051609","1"
"GHCND:USC00051660","CLIMAX, CO","1967","GHCND:USC00051660","GHCND:USC00051660","1"
"GHCND:USC00051660","CLIMAX, CO","1968","GHCND:USC00051660","GHCND:USC00051660","1"
